[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 1],[1 0 0 2],[2 0 1 3],[3 0 2 4],[4 0 3 5],[5 0 4 6],[6 0 5 7],[7 0 6 9],[ 9  0  7 11],[11  0  9 13],[13 15 11 13]
[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[13 17  0 15]
[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 1],[0 0 0 2],[0 0 1 3],[0 0 2 4],[0 5 3 3],[0 0 4 2],[0 0 3 1],[0 0 2 0],[0 0 1 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 1],[0 0 0 2],[0 0 1 3],[0 0 2 4],[0 5 3 5],[0 0 4 6],[0 0 5 7],[0 0 6 9],[ 0  0  7 11],[ 0  0  9 13],[ 0  0 11 15],[ 0  0 13 17],[15 20 15 17]
[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[4 6 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[4 6 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[17 23  0 20]
[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[5 7 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[5 7 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[20 26  0 23]
[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[6 9 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[ 0 30  0  0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[6 9 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[23 30  0 26]
[0 1 0 1],[0 0 0 2],[0 0 1 3],[0 0 2 4],[0 0 3 5],[0 0 4 6],[0 0 5 7],[0 0 6 9],[ 7  0  7 11],[ 0  0  9 13],[ 0  0 11 15],[ 0  0 13 17],[ 0  0 15 20],[ 0  0 17 23],[ 0  0 20 26],[ 0  0 23 30],[26 34 26 26],[ 0  0 30 23],[ 0  0 26 20],[ 0  0 23 17],[ 0  0 20 15],[ 0  0 17 13],[ 0  0 15 11],[ 0  0 13  9],[ 7  0 11 11],[ 0  0  9 13],[ 0  0 11 15],[ 0  0 13 17],[ 0  0 15 20],[ 0  0 17 23],[ 0  0 20 26],[ 0  0 23 30],[26 34 26 30]
[0 2 1 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[30 38  0  0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[0 0 0 0],[30 38  0 34]
[1 2 2 3],[0 3 2 4],[0 4 3 5],[0 5 4 6],[0 6 5 7],[0 7 6 9],[ 0  9  7 11],[ 0 11  9 13],[ 0 13 11 15],[ 0 15 13 17],[ 0 17 15 20],[ 0 20 17 23],[ 0 23 20 26],[ 0 26 23 30],[ 0 30 26 34],[ 0 34 30 38],[34 38 34 43],[ 0 43 38 49],[ 0 49 43 55],[ 0 55 49 62],[ 0 62 55 70],[ 0 70 62 79],[ 0 79 70 88],[ 0 88 79 99],[0 0 0 0],[ 0 88 99 79],[ 0 79 88 70],[ 0 70 79 62],[ 0 62 70 55],[ 0 55 62 49],[ 0 49 55 43],[ 0 43 49 38],[34 38 43 38]
